date,temperature_c,humidity_pct,wind_speed_kmh,solar_radiation_w_m2,pressure_hpa,rainfall_mm,heat_index_c,wbgt_c,apparent_temperature_c,thermal_stress_score,thermal_stress_level,heatwave
2022-09-05 06:00:00,28.1,21.5,9.5,796.0,1001.1,1.0,28.0,26.8,24.9,22.44,Low,0
2022-09-05 12:00:00,23.5,72.4,35.0,301.0,1009.8,0.4,22.9,24.0,19.6,24.07,Low,0
2022-09-05 18:00:00,33.4,39.0,7.3,599.0,1009.0,1.7,34.5,32.0,34.6,28.41,Moderate,0
2022-09-06 00:00:00,33.4,23.0,15.0,646.0,1006.4,1.9,32.8,31.5,30.4,23.29,Low,0
2022-09-06 06:00:00,37.8,50.2,19.3,450.0,1011.5,0.9,38.0,36.2,40.9,29.39,Moderate,0
2022-09-06 12:00:00,40.6,90.1,34.2,666.0,1009.8,0.4,41.0,40.4,52.5,39.09,High,0
2022-09-06 18:00:00,33.6,20.9,5.9,858.0,1000.3,1.2,33.9,31.8,32.0,26.02,Low,0
2022-09-07 00:00:00,47.0,64.1,9.5,445.0,1018.2,0.4,49.1,45.0,63.5,38.75,High,1
2022-09-07 06:00:00,35.6,57.6,8.2,536.0,1007.0,4.2,37.5,34.6,41.0,34.27,Moderate,0
2022-09-07 12:00:00,31.6,85.5,15.9,345.0,1001.2,1.5,34.0,31.8,37.6,35.53,Moderate,0
2022-09-07 18:00:00,22.7,26.3,24.2,103.0,1029.4,0.5,21.1,21.5,16.4,12.9,Low,0
2022-09-08 00:00:00,32.2,71.1,24.2,745.0,1003.8,0.4,32.9,32.2,34.7,33.15,Moderate,0
2022-09-08 06:00:00,31.6,71.0,5.7,544.0,1007.5,1.9,34.5,31.5,37.3,35.57,Moderate,0
2022-09-08 12:00:00,40.7,70.2,4.8,562.0,1006.8,1.8,43.6,39.6,53.4,39.75,High,1
2022-09-08 18:00:00,37.2,90.7,14.8,303.0,1003.7,1.4,40.0,37.0,49.2,39.22,High,0
2022-09-09 00:00:00,25.7,81.7,3.7,504.0,1009.5,1.4,29.3,26.5,29.9,35.52,Moderate,0
2022-09-09 06:00:00,35.2,23.1,16.2,824.0,996.6,1.4,34.4,33.3,32.4,25.04,Low,0
2022-09-09 12:00:00,38.7,55.3,9.5,550.0,1011.0,0.7,40.3,37.3,45.4,33.71,Moderate,0
2022-09-09 18:00:00,44.7,49.8,21.7,557.0,987.4,4.2,44.6,42.5,51.9,33.87,Moderate,1
2022-09-10 00:00:00,40.2,43.3,19.5,602.0,992.0,1.0,40.0,38.3,43.0,29.88,Moderate,0
2022-09-10 06:00:00,39.3,53.9,10.3,241.0,1023.3,0.0,40.8,37.5,45.9,30.91,Moderate,0
2022-09-10 12:00:00,34.4,48.8,3.4,706.0,992.4,0.6,36.4,33.4,38.5,32.51,Moderate,0
2022-09-10 18:00:00,36.7,52.4,3.7,236.0,985.4,0.2,38.9,35.1,42.6,30.72,Moderate,0
2022-09-11 00:00:00,42.7,93.4,9.8,315.0,992.7,0.7,46.2,42.0,62.9,43.21,High,1
2022-09-11 06:00:00,24.7,26.6,13.1,288.0,1022.4,1.4,24.5,23.4,20.9,17.79,Low,0
2022-09-11 12:00:00,31.6,89.2,7.4,506.0,987.1,0.0,35.2,32.1,39.8,38.84,High,0
2022-09-11 18:00:00,28.6,56.0,4.4,462.0,995.4,3.1,30.9,28.2,31.0,30.54,Moderate,0
2022-09-12 00:00:00,36.7,66.8,7.6,550.0,990.4,1.4,39.1,35.9,44.8,36.31,Moderate,0
2022-09-12 06:00:00,42.6,82.3,21.8,324.0,1002.3,0.5,44.1,41.5,57.2,37.99,Moderate,1
2022-09-12 12:00:00,29.8,47.0,7.6,801.0,1000.6,0.6,31.2,29.3,30.8,29.86,Moderate,0
2022-09-12 18:00:00,18.0,52.3,5.9,759.0,1000.2,0.9,19.9,18.8,16.4,26.0,Low,0
2022-09-13 00:00:00,31.1,50.7,3.6,507.0,1023.6,0.4,33.2,30.3,33.9,29.89,Moderate,0
2022-09-13 06:00:00,40.4,48.1,9.0,430.0,993.0,0.0,41.7,38.5,46.6,31.63,Moderate,0
2022-09-13 12:00:00,37.8,89.4,19.6,405.0,1004.0,0.0,39.9,37.6,49.2,38.48,High,0
2022-09-13 18:00:00,37.0,82.2,20.3,472.0,1008.4,0.7,38.7,36.6,46.0,36.92,Moderate,0
2022-09-14 00:00:00,32.0,28.2,5.0,200.0,995.2,0.2,32.8,30.0,31.4,22.02,Low,0
2022-09-14 06:00:00,25.0,28.1,10.4,310.0,1009.9,0.0,25.2,23.8,21.9,18.52,Low,0
2022-09-14 12:00:00,37.6,52.1,5.4,765.0,1001.0,2.9,39.6,36.4,43.7,35.62,Moderate,0
2022-09-14 18:00:00,28.2,27.4,7.1,625.0,1008.7,0.5,28.7,27.0,26.3,22.98,Low,0
2022-09-15 00:00:00,49.3,66.4,8.9,959.0,1003.9,1.0,51.6,47.7,69.6,44.55,High,1
2022-09-15 06:00:00,38.0,30.8,6.4,475.0,984.5,0.3,38.8,35.8,39.5,27.19,Low,0
2022-09-15 12:00:00,29.9,59.2,0.3,460.0,1018.1,0.1,32.8,29.4,34.1,31.68,Moderate,0
2022-09-15 18:00:00,29.7,20.5,26.3,448.0,1025.7,2.0,27.6,27.9,23.4,17.29,Low,0
2022-09-16 00:00:00,33.3,43.7,5.9,470.0,1003.2,0.2,34.8,32.0,35.5,28.32,Moderate,0
2022-09-16 06:00:00,32.3,70.8,5.5,385.0,996.0,0.0,35.2,31.9,38.5,34.02,Moderate,0
2022-09-16 12:00:00,41.8,56.3,5.0,618.0,1020.1,1.3,44.0,40.2,51.8,36.97,Moderate,1
2022-09-16 18:00:00,35.3,93.4,2.5,557.0,1023.9,0.0,39.7,35.6,48.4,42.91,High,0
2022-09-17 00:00:00,28.9,85.6,26.8,423.0,1003.3,0.9,30.0,29.4,30.9,32.53,Moderate,0
2022-09-17 06:00:00,47.2,46.9,9.3,863.0,1002.8,0.5,48.4,45.0,57.9,37.75,Moderate,1
2022-09-17 12:00:00,34.3,23.4,13.2,1024.0,1004.2,0.6,33.9,32.7,31.9,26.53,Low,0
2022-09-17 18:00:00,39.4,83.4,12.1,842.0,988.3,0.0,42.1,39.2,52.6,42.47,High,0
2022-09-18 00:00:00,29.7,88.3,6.3,690.0,1002.1,5.0,33.4,30.5,36.6,41.1,High,0
2022-09-18 06:00:00,36.5,81.5,9.3,740.0,1022.1,1.1,39.5,36.4,47.1,40.87,High,0
2022-09-18 12:00:00,36.2,29.6,15.3,1014.0,1003.3,1.3,35.8,34.6,35.1,28.69,Moderate,0
2022-09-18 18:00:00,20.8,94.8,2.8,740.0,994.6,1.6,25.2,22.8,23.9,38.61,High,0
2022-09-19 00:00:00,48.1,39.4,7.0,404.0,1010.0,2.4,49.2,45.1,57.3,33.97,Moderate,1
2022-09-19 06:00:00,43.0,74.3,8.0,648.0,998.3,1.4,45.8,41.9,58.5,41.68,High,1
2022-09-19 12:00:00,31.2,88.1,6.1,707.0,1004.3,2.2,34.9,31.9,39.2,40.92,High,0
2022-09-19 18:00:00,26.3,37.7,6.0,301.0,992.3,0.9,27.5,25.3,25.4,22.63,Low,0
2022-09-20 00:00:00,36.4,88.1,10.6,479.0,994.6,0.7,39.5,36.3,47.9,40.12,High,0
2022-09-20 06:00:00,34.6,43.2,22.5,825.0,1012.4,2.6,34.1,33.5,34.0,28.97,Moderate,0
2022-09-20 12:00:00,36.5,93.2,12.8,94.0,1006.2,3.0,39.6,36.2,48.7,38.92,High,0
2022-09-20 18:00:00,35.3,41.1,4.8,237.0,997.2,0.2,36.8,33.4,38.1,27.05,Low,0
2022-09-21 00:00:00,37.5,91.5,35.0,506.0,1006.2,1.2,37.9,37.5,46.1,36.97,Moderate,0
2022-09-21 06:00:00,44.1,24.0,22.7,638.0,998.9,1.7,42.6,41.2,42.9,26.68,Low,1
2022-09-21 12:00:00,38.0,73.2,6.5,211.0,997.2,0.1,40.9,37.0,48.7,35.72,Moderate,0
2022-09-21 18:00:00,26.7,59.9,22.9,518.0,1016.6,4.0,26.9,26.6,25.2,27.7,Low,0
2022-09-22 00:00:00,43.5,55.8,10.8,838.0,1012.8,1.1,45.0,41.9,53.7,38.03,High,1
2022-09-22 06:00:00,45.5,36.8,3.5,567.0,1004.8,1.6,46.9,42.8,52.7,33.79,Moderate,1
2022-09-22 12:00:00,50.0,72.9,21.0,785.0,1006.4,0.3,51.1,48.3,71.5,42.52,High,1
2022-09-22 18:00:00,26.1,34.3,4.9,402.0,1004.9,0.5,27.2,25.1,25.0,22.53,Low,0
2022-09-23 00:00:00,35.7,61.5,13.2,348.0,1009.9,0.2,37.2,34.6,40.9,31.48,Moderate,0
2022-09-23 06:00:00,19.4,39.0,10.4,762.0,997.0,0.5,20.1,19.6,16.3,22.29,Low,0
2022-09-23 12:00:00,37.9,91.7,14.0,642.0,1013.6,1.0,40.8,38.0,51.0,42.35,High,0
2022-09-23 18:00:00,30.2,22.1,28.1,254.0,1008.5,2.7,27.9,28.2,23.9,16.35,Low,0
2022-09-24 00:00:00,47.5,35.0,9.2,350.0,1002.4,1.1,48.1,44.3,54.2,31.3,Moderate,1
2022-09-24 06:00:00,28.6,38.2,3.5,941.0,1000.1,0.4,30.1,28.0,28.8,28.92,Moderate,0
2022-09-24 12:00:00,22.2,51.1,5.4,319.0,1013.4,0.1,24.1,22.1,21.7,24.11,Low,0
2022-09-24 18:00:00,30.7,37.5,3.3,784.0,1003.5,1.5,32.2,29.7,31.5,28.93,Moderate,0
2022-09-25 00:00:00,20.2,56.9,2.4,430.0,998.0,0.8,22.8,20.6,20.2,26.34,Low,0
2022-09-25 06:00:00,39.3,85.4,19.4,549.0,1001.2,6.2,41.2,38.9,51.5,41.44,High,0
2022-09-25 12:00:00,19.5,73.4,10.1,624.0,1012.7,2.3,22.0,20.7,19.0,30.59,Moderate,0
2022-09-25 18:00:00,34.2,63.5,8.4,50.0,988.9,2.5,36.4,33.1,39.8,30.84,Moderate,0
2022-09-26 00:00:00,19.5,26.7,6.6,184.0,1001.4,0.0,20.0,18.7,16.2,15.51,Low,0
2022-09-26 06:00:00,31.8,72.0,16.4,572.0,1015.7,2.3,33.4,31.7,35.7,34.12,Moderate,0
2022-09-26 12:00:00,45.5,32.5,24.6,369.0,1003.3,0.3,44.2,42.5,47.2,26.55,Low,1
2022-09-26 18:00:00,36.5,79.0,4.7,799.0,1007.7,1.3,39.9,36.4,47.4,41.68,High,0
2022-09-27 00:00:00,28.0,38.8,12.9,148.0,1015.9,0.9,28.4,26.7,26.3,21.14,Low,0
2022-09-27 06:00:00,33.8,51.3,18.5,691.0,1013.9,1.3,34.1,32.9,35.1,29.97,Moderate,0
2022-09-27 12:00:00,34.1,46.3,11.1,206.0,1000.6,0.2,35.1,32.5,36.1,26.32,Low,0
2022-09-27 18:00:00,37.3,84.4,15.6,462.0,1003.7,0.9,39.6,37.0,48.0,38.55,High,0
2022-09-28 00:00:00,24.4,29.5,3.5,284.0,1014.0,0.1,25.5,23.3,22.7,19.82,Low,0
2022-09-28 06:00:00,38.1,62.4,25.1,1026.0,1014.4,0.1,38.2,37.5,42.9,35.45,Moderate,0
2022-09-28 12:00:00,18.0,30.7,16.5,215.0,1004.1,1.6,17.6,17.5,12.9,14.65,Low,0
2022-09-28 18:00:00,29.6,72.9,13.8,519.0,1004.5,4.5,31.6,29.7,32.9,34.25,Moderate,0
2022-09-29 00:00:00,30.6,87.9,17.6,118.0,1007.7,2.3,32.9,30.7,35.9,33.92,Moderate,0
2022-09-29 06:00:00,38.4,52.6,7.4,950.0,1018.7,0.9,40.1,37.4,44.7,36.39,Moderate,0
2022-09-29 12:00:00,34.2,56.6,4.0,650.0,1015.7,0.1,36.6,33.4,39.4,33.65,Moderate,0
2022-09-29 18:00:00,24.2,89.6,3.3,584.0,1011.9,0.1,28.3,25.5,28.5,37.04,Moderate,0
2022-09-30 00:00:00,27.1,59.1,2.9,919.0,994.2,0.3,29.7,27.4,29.5,33.39,Moderate,0
2022-09-30 06:00:00,35.4,56.6,12.7,587.0,1002.3,5.6,36.7,34.4,39.6,33.9,Moderate,0
2022-09-30 12:00:00,33.4,63.4,6.8,605.0,1002.8,0.8,35.8,32.9,38.8,34.34,Moderate,0
2022-09-30 18:00:00,29.9,71.7,24.1,583.0,1019.2,2.8,30.6,30.0,31.2,31.91,Moderate,0
2022-10-01 00:00:00,30.6,28.0,20.9,691.0,1002.6,1.8,29.5,29.2,26.6,22.4,Low,0
2022-10-01 06:00:00,38.9,81.6,16.4,427.0,1017.5,1.4,41.0,38.3,50.4,38.32,High,0
2022-10-01 12:00:00,30.4,52.7,14.1,496.0,999.3,4.4,31.3,29.7,31.2,29.3,Moderate,0
2022-10-01 18:00:00,33.4,25.4,5.4,753.0,1000.1,0.4,34.0,31.7,32.6,26.09,Low,0
2022-10-02 00:00:00,49.2,79.0,6.2,619.0,1009.8,0.9,52.4,47.7,74.8,45.61,High,1
2022-10-02 06:00:00,24.0,48.3,5.4,521.0,1020.7,3.0,25.8,23.8,23.7,26.75,Low,0
2022-10-02 12:00:00,21.0,27.5,3.9,200.0,1002.9,1.2,21.9,20.1,18.5,17.47,Low,0
2022-10-02 18:00:00,39.5,67.5,8.6,925.0,979.4,0.4,41.8,38.8,49.8,40.01,High,0
2022-10-03 00:00:00,29.2,86.0,18.3,385.0,989.4,0.4,31.3,29.7,33.1,34.01,Moderate,0
2022-10-03 06:00:00,31.8,86.6,8.2,797.0,1008.0,2.1,35.1,32.4,39.6,41.03,High,0
2022-10-03 12:00:00,28.5,91.8,5.2,594.0,990.3,0.0,32.5,29.5,35.2,39.19,High,0
2022-10-03 18:00:00,32.2,85.1,8.2,227.0,996.3,3.7,35.5,32.2,40.1,37.12,Moderate,0
2022-10-04 00:00:00,45.2,20.2,10.5,863.0,1005.1,0.0,45.0,42.2,45.6,29.76,Moderate,1
2022-10-04 06:00:00,39.6,48.5,6.4,614.0,980.5,1.5,41.3,38.0,45.9,33.79,Moderate,0
2022-10-04 12:00:00,40.0,81.4,8.7,884.0,1001.2,1.4,43.0,39.7,54.0,43.73,High,1
2022-10-04 18:00:00,24.1,47.5,35.0,504.0,993.4,1.3,22.3,23.9,18.0,19.95,Low,0
2022-10-05 00:00:00,25.9,65.1,2.8,726.0,990.0,1.0,28.8,26.3,28.5,33.16,Moderate,0
2022-10-05 06:00:00,18.0,65.5,1.3,109.0,997.0,2.9,21.1,18.6,18.2,26.05,Low,0
2022-10-05 12:00:00,28.3,47.4,10.0,425.0,994.3,1.6,29.5,27.6,28.4,26.33,Low,0
2022-10-05 18:00:00,40.7,87.8,12.3,232.0,1009.7,2.3,43.6,39.9,56.4,40.35,High,1
2022-10-06 00:00:00,37.6,57.7,8.3,456.0,1017.0,0.2,39.5,36.3,44.3,33.18,Moderate,0
2022-10-06 06:00:00,32.4,54.9,4.2,668.0,1001.4,0.1,34.6,31.7,36.4,32.51,Moderate,0
2022-10-06 12:00:00,33.8,94.8,23.8,399.0,999.0,0.0,35.7,34.1,41.6,37.14,Moderate,0
2022-10-06 18:00:00,29.2,57.0,9.6,766.0,1000.9,0.2,30.9,29.0,30.9,31.28,Moderate,0
2022-10-07 00:00:00,35.4,33.4,10.4,336.0,993.9,1.6,35.8,33.4,35.7,25.28,Low,0
2022-10-07 06:00:00,39.4,58.5,16.2,771.0,992.1,1.0,40.4,38.3,46.0,35.25,Moderate,0
2022-10-07 12:00:00,22.7,81.1,8.1,877.0,988.5,2.1,25.8,24.1,24.5,36.18,Moderate,0
2022-10-07 18:00:00,36.1,78.3,7.5,803.0,991.7,0.3,39.1,36.0,46.0,40.45,High,0
2022-10-08 00:00:00,40.5,79.1,23.8,464.0,1021.3,0.7,41.6,39.7,51.6,36.96,Moderate,0
2022-10-08 06:00:00,31.1,73.1,2.0,50.0,998.1,3.3,34.5,30.6,37.6,33.4,Moderate,0
2022-10-08 12:00:00,38.9,39.1,11.9,696.0,975.6,4.1,39.4,37.1,41.5,31.56,Moderate,0
2022-10-08 18:00:00,50.0,84.7,11.2,519.0,999.1,3.8,52.9,48.5,78.1,46.66,High,1
2022-10-09 00:00:00,33.3,87.0,6.8,305.0,989.1,2.6,36.8,33.3,42.6,38.57,High,0
2022-10-09 06:00:00,36.8,34.6,8.4,411.0,1005.6,1.7,37.5,34.7,38.2,27.21,Low,0
2022-10-09 12:00:00,28.8,29.8,22.4,909.0,1004.5,3.7,27.6,27.9,24.3,24.04,Low,0
2022-10-09 18:00:00,35.3,93.2,4.8,266.0,1005.6,1.9,39.4,35.3,47.9,40.88,High,0
2022-10-10 00:00:00,37.2,85.1,15.5,667.0,1004.6,4.6,39.6,37.1,47.9,41.53,High,0
2022-10-10 06:00:00,35.4,87.0,9.4,604.0,1001.3,0.0,38.6,35.5,46.0,40.33,High,0
2022-10-10 12:00:00,26.9,86.5,14.4,461.0,990.4,3.8,29.5,27.7,30.2,35.64,Moderate,0
2022-10-10 18:00:00,35.4,60.6,12.5,711.0,1004.3,1.2,36.9,34.7,40.4,34.33,Moderate,0
2022-10-11 00:00:00,44.2,68.5,1.2,958.0,1015.2,0.2,47.5,43.1,60.7,44.03,High,1
2022-10-11 06:00:00,37.1,60.9,4.7,476.0,1023.1,0.4,39.6,36.0,44.8,34.69,Moderate,0
2022-10-11 12:00:00,40.7,23.8,5.4,489.0,1002.6,2.9,41.2,38.0,41.6,27.87,Low,0
2022-10-11 18:00:00,32.3,75.9,4.2,706.0,1003.7,1.1,35.6,32.4,39.6,38.35,High,0
2022-10-12 00:00:00,39.2,57.9,5.9,780.0,1010.0,6.1,41.4,38.1,47.5,38.92,High,0
2022-10-12 06:00:00,36.0,68.6,10.3,518.0,1019.9,0.2,38.2,35.3,43.4,35.24,Moderate,0
2022-10-12 12:00:00,27.3,57.7,17.3,474.0,1000.1,0.8,28.1,27.1,26.8,27.08,Low,0
2022-10-12 18:00:00,36.2,56.9,3.1,50.0,1011.9,0.6,38.7,34.6,42.8,30.48,Moderate,0
2022-10-13 00:00:00,27.1,32.9,9.5,355.0,996.8,1.1,27.6,25.9,25.1,21.57,Low,0
2022-10-13 06:00:00,29.6,40.9,11.5,265.0,1008.3,1.5,30.3,28.3,28.9,23.76,Low,0
2022-10-13 12:00:00,35.3,31.9,19.5,721.0,1014.7,1.6,34.6,33.6,33.5,25.93,Low,0
2022-10-13 18:00:00,36.1,34.7,25.5,489.0,992.1,0.0,34.8,34.2,34.0,23.49,Low,0
2022-10-14 00:00:00,25.7,93.0,8.1,479.0,999.7,0.1,29.4,26.9,30.2,36.82,Moderate,0
2022-10-14 06:00:00,41.4,31.5,4.3,548.0,1014.5,0.1,42.5,38.9,44.8,29.79,Moderate,1
2022-10-14 12:00:00,38.0,40.2,12.0,332.0,1011.2,3.0,38.6,35.9,40.4,28.29,Moderate,0
2022-10-14 18:00:00,29.1,64.3,4.5,938.0,1015.4,0.6,31.8,29.4,32.7,35.52,Moderate,0
2022-10-15 00:00:00,23.2,65.8,11.3,875.0,1013.5,0.7,25.1,24.1,23.2,31.44,Moderate,0
2022-10-15 06:00:00,33.0,31.5,5.2,955.0,1001.6,0.9,34.0,31.8,33.2,29.16,Moderate,0
2022-10-15 12:00:00,30.9,79.5,13.3,721.0,1027.0,2.8,33.3,31.3,36.0,37.51,Moderate,0
2022-10-15 18:00:00,34.8,78.9,5.4,543.0,1006.4,0.0,38.1,34.6,44.2,38.38,High,0
2022-10-16 00:00:00,31.5,37.8,24.0,954.0,974.4,0.2,30.5,30.6,28.6,26.05,Low,0
2022-10-16 06:00:00,19.9,41.6,9.4,380.0,1002.2,1.7,20.9,19.7,17.3,20.92,Low,0
2022-10-16 12:00:00,31.3,90.3,2.3,332.0,1000.3,5.0,35.5,31.7,40.4,40.44,High,0
2022-10-16 18:00:00,31.9,81.9,17.6,400.0,1013.0,1.5,33.9,32.0,37.2,34.83,Moderate,0
2022-10-17 00:00:00,38.4,72.3,8.1,681.0,1000.5,0.5,41.0,37.8,48.9,39.02,High,0
2022-10-17 06:00:00,29.1,26.2,14.0,359.0,1016.0,1.1,28.7,27.5,25.8,19.92,Low,0
2022-10-17 12:00:00,45.8,51.4,17.8,511.0,1010.6,5.5,46.2,43.5,55.2,35.66,Moderate,1
2022-10-17 18:00:00,20.6,61.9,9.8,150.0,995.0,1.1,22.5,20.9,19.6,24.3,Low,0
2022-10-18 00:00:00,43.2,34.1,2.9,670.0,1003.6,0.7,44.6,40.7,48.4,32.66,Moderate,1
2022-10-18 06:00:00,32.4,53.6,10.4,171.0,997.2,0.7,33.8,31.2,34.9,27.43,Low,0
2022-10-18 12:00:00,40.0,65.1,22.0,317.0,1006.8,5.1,40.6,38.6,47.5,34.04,Moderate,0
2022-10-18 18:00:00,34.6,44.6,8.7,854.0,997.2,1.9,35.8,33.6,37.0,32.05,Moderate,0
2022-10-19 00:00:00,42.0,78.6,12.5,845.0,1005.7,1.7,44.4,41.4,56.7,42.98,High,1
2022-10-19 06:00:00,31.3,83.0,4.9,644.0,1002.3,0.4,34.9,31.7,38.8,38.83,High,0
2022-10-19 12:00:00,26.3,44.3,2.5,619.0,1003.5,1.2,28.2,25.8,26.8,27.47,Low,0
2022-10-19 18:00:00,43.9,82.9,8.3,417.0,1025.5,0.7,47.0,42.8,62.9,42.19,High,1
2022-10-20 00:00:00,33.2,27.8,9.6,357.0,1001.4,0.4,33.4,31.2,32.0,22.79,Low,0
2022-10-20 06:00:00,35.6,82.8,19.2,459.0,985.7,3.4,37.4,35.4,43.7,37.51,Moderate,0
2022-10-20 12:00:00,42.6,31.5,10.0,172.0,1015.2,0.7,43.0,39.6,45.4,26.58,Low,1
2022-10-20 18:00:00,26.8,26.2,18.3,613.0,1015.1,0.5,25.9,25.6,22.3,19.72,Low,0
2022-10-21 00:00:00,38.2,68.1,6.7,562.0,985.2,4.0,40.8,37.3,47.9,38.49,High,0
2022-10-21 06:00:00,29.9,55.4,2.9,317.0,998.0,0.3,32.3,29.2,33.0,29.21,Moderate,0
2022-10-21 12:00:00,33.1,88.1,13.0,942.0,1009.4,2.1,35.9,33.8,41.2,42.12,High,0
2022-10-21 18:00:00,34.5,47.2,23.5,702.0,1010.2,1.6,34.0,33.4,34.4,28.45,Moderate,0
2022-10-22 00:00:00,23.5,41.5,6.0,723.0,1005.0,3.8,24.9,23.3,22.3,26.5,Low,0
2022-10-22 06:00:00,28.5,57.6,14.3,428.0,1005.2,2.7,29.7,28.1,29.1,28.52,Moderate,0
2022-10-22 12:00:00,43.5,54.2,14.7,550.0,995.6,1.8,44.4,41.6,52.4,34.94,Moderate,1
2022-10-22 18:00:00,40.2,45.8,2.5,707.0,981.0,0.6,42.2,38.5,46.9,34.55,Moderate,1
2022-10-23 00:00:00,33.6,72.0,8.0,588.0,1025.5,1.0,36.2,33.3,40.4,36.28,Moderate,0
2022-10-23 06:00:00,35.7,77.0,15.1,950.0,995.3,4.3,37.7,35.8,43.6,40.92,High,0
2022-10-23 12:00:00,31.9,84.0,12.0,499.0,1006.8,0.0,34.7,32.1,38.6,36.7,Moderate,0
2022-10-23 18:00:00,43.5,93.0,15.1,424.0,1003.4,2.4,46.3,42.8,63.7,43.82,High,1
2022-10-24 00:00:00,32.6,40.0,13.5,709.0,1014.0,0.4,33.0,31.4,32.4,27.43,Low,0
2022-10-24 06:00:00,35.6,73.7,8.8,234.0,1006.1,0.3,38.2,34.9,44.0,34.54,Moderate,0
2022-10-24 12:00:00,42.0,49.6,9.6,781.0,1006.5,0.4,43.3,40.3,49.5,35.38,Moderate,1
2022-10-24 18:00:00,28.6,70.8,18.9,225.0,978.7,0.1,29.9,28.4,30.0,28.51,Moderate,0
2022-10-25 00:00:00,44.9,55.7,10.4,710.0,996.7,7.2,46.4,43.1,56.3,39.9,High,1
2022-10-25 06:00:00,23.3,94.5,5.4,388.0,1012.4,3.1,27.4,24.7,27.1,37.02,Moderate,0
2022-10-25 12:00:00,45.4,74.7,8.1,669.0,1011.5,1.1,48.2,44.1,63.8,42.89,High,1
2022-10-25 18:00:00,31.4,91.4,12.5,777.0,995.5,1.9,34.5,32.2,38.8,40.97,High,0
2022-10-26 00:00:00,32.3,82.6,18.1,588.0,989.2,1.2,34.3,32.5,37.9,36.4,Moderate,0
2022-10-26 06:00:00,20.8,87.7,2.5,250.0,1006.3,2.5,24.9,22.0,23.4,33.54,Moderate,0
2022-10-26 12:00:00,30.8,81.1,7.8,326.0,975.9,2.8,33.9,30.9,37.1,36.0,Moderate,0
2022-10-26 18:00:00,26.7,54.4,17.2,368.0,993.5,0.4,27.4,26.3,25.6,25.08,Low,0
2022-10-27 00:00:00,29.7,38.9,4.8,76.0,1022.6,0.9,31.1,28.2,30.1,23.02,Low,0
2022-10-27 06:00:00,33.0,47.8,4.8,832.0,1019.5,1.5,34.8,32.2,36.0,32.6,Moderate,0
2022-10-27 12:00:00,40.7,21.5,9.5,578.0,1009.9,5.8,40.6,38.0,40.3,28.16,Moderate,0
2022-10-27 18:00:00,35.5,59.3,2.3,266.0,1008.1,1.7,38.2,34.3,42.3,32.93,Moderate,0
2022-10-28 00:00:00,36.2,57.9,27.6,914.0,985.5,3.4,35.8,35.5,38.3,33.29,Moderate,0
2022-10-28 06:00:00,26.3,59.4,12.4,375.0,997.6,2.8,27.8,26.1,26.6,28.0,Low,0
2022-10-28 12:00:00,27.8,93.1,14.3,613.0,1002.0,1.3,30.7,28.9,32.5,37.98,Moderate,0
2022-10-28 18:00:00,46.6,88.4,19.8,344.0,997.8,3.4,48.6,45.4,69.0,42.88,High,1
2022-10-29 00:00:00,28.9,32.1,35.0,50.0,1001.5,0.7,26.3,27.2,22.3,14.65,Low,0
2022-10-29 06:00:00,45.6,47.7,8.8,209.0,1018.0,0.7,46.9,42.9,55.4,32.5,Moderate,1
2022-10-29 12:00:00,32.3,51.8,2.4,438.0,999.6,2.3,34.6,31.3,36.1,31.1,Moderate,0
2022-10-29 18:00:00,34.0,47.0,11.6,775.0,1001.6,0.2,35.0,33.0,36.0,30.61,Moderate,0
2022-10-30 00:00:00,41.5,79.9,5.1,637.0,1012.4,0.5,44.9,40.8,57.5,42.58,High,1
2022-10-30 06:00:00,42.9,59.3,3.6,585.0,990.8,1.4,45.4,41.3,54.9,38.29,High,1
2022-10-30 12:00:00,33.2,62.9,6.4,50.0,996.6,0.8,35.6,32.1,38.5,30.04,Moderate,0
2022-10-30 18:00:00,31.3,84.0,8.7,868.0,997.6,4.2,34.5,32.0,38.2,41.32,High,0
2022-10-31 00:00:00,33.6,80.4,20.0,606.0,1005.6,4.8,35.2,33.7,39.5,37.44,Moderate,0
2022-10-31 06:00:00,36.4,29.9,28.1,520.0,1001.6,1.0,34.5,34.3,32.9,22.48,Low,0
2022-10-31 12:00:00,40.2,73.5,4.0,833.0,1001.9,1.2,43.4,39.6,53.4,42.33,High,1
2022-10-31 18:00:00,34.0,52.7,6.8,862.0,998.4,1.9,35.8,33.3,37.9,34.24,Moderate,0
2022-11-01 00:00:00,38.3,42.1,13.9,839.0,994.3,0.9,38.7,36.8,40.9,31.59,Moderate,0
2022-11-01 06:00:00,45.5,23.8,15.2,488.0,1011.1,0.3,44.9,42.3,46.2,27.15,Low,1
2022-11-01 12:00:00,36.7,56.5,4.4,299.0,1001.6,2.1,39.0,35.3,43.3,32.74,Moderate,0
2022-11-01 18:00:00,36.2,46.7,17.3,797.0,1011.2,2.0,36.5,35.0,38.1,31.18,Moderate,0
2022-11-02 00:00:00,23.4,38.9,5.3,209.0,993.9,0.4,24.7,22.6,22.1,20.9,Low,0
2022-11-02 06:00:00,18.0,72.1,4.3,1037.0,998.3,2.7,21.1,19.8,18.1,33.99,Moderate,0
